Please,Sms,Account,Customer,Card,Email,Apple,Details,Update,Iphone,Online,Bank,Link,Message,Call,Store,Today,Nationwide,Refund,Due,size,email,http,phone,character,misspell,noun,pronoun,adjective,verb,adverb,preposition,conjunction,ari,fleashease,fleashgrade,gunning,smong,coleman,level
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,25,2,1,0,0,0,1,0,-2.84,101.78,0.31,2,3,-1.44,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,40,6,1,4,0,0,1,0,-4.83,113.48,-1.33,2,3,-3.86,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,66.67,2,0,1,0,1,1,0,-2.96,108.78,-0.92,6.04,6.87,-2.18,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,42.86,1,0,0,0,0,0,0,4.29,112.08,0.11,4,3,7.12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,33.33,2,1,0,0,0,1,0,-0.95,124.69,-2.15,3.2,3,1.06,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,20,2,1,2,1,0,0,0,-4.3,130.25,-3.42,2.4,3,-3.13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,28.57,1,2,0,1,2,1,0,-2.77,112.08,0.11,4,3,-1.72,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,33.33,1,1,0,0,1,0,0,-0.18,122.5,-1.59,3.6,3,1.81,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,13.33,4,3,0,2,2,1,1,-0.45,103.7,1.03,3.6,3,1.48,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,100,2,0,0,0,0,0,0,-11.19,160.47,-8.13,1.6,3,-12.99,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,0,0,0,0,15.63,5,4,4,4,1,3,1,14.76,76.3,11.56,16.62,10.75,6.11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,37.5,1,1,1,1,1,0,0,-2.23,126.45,-1.65,4.4,3,-1.39,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,25,1,1,0,3,0,0,0,-5.41,132.54,-3.99,2,3,-4.66,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,50,2,1,0,1,1,0,0,-2.28,131.9,-2.9,3.6,3,-0.81,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,25,3,0,0,3,1,1,0,-0.43,112.65,1.27,6,3,-0.92,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,40,2,0,0,0,0,1,0,-7.65,149.9,-6.66,1.6,3,-8.57,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0,0,0,0,20,0,3,2,0,0,0,1,1.21,86.88,4.62,5.6,3,1.62,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,0,0,0,0,7.69,3,2,5,1,0,0,2,-1.8,114.24,-1.43,4.76,6.46,-0.05,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,12.5,5,1,3,1,1,1,1,4.18,98.5,4.24,7.6,3,2.77,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,33.33,1,1,1,1,0,1,0,-1.75,122.5,-1.59,3.6,3,-0.15,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,60,2,0,0,0,0,1,0,-3.3,103.54,0.81,3.2,3,-1.88,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,20,5,2,1,0,2,1,0,1.91,108.4,0.38,8.04,8.48,4.43,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,0,0,0,0,30.77,9,1,4,1,4,2,3,11.42,81.13,9.15,12.98,8.48,6.12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,0,0,0,22.22,3,0,0,1,2,0,2,7.69,80.78,7.21,12.21,10.75,6.05,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,28.57,1,1,0,2,0,0,0,-3.48,136.97,-4.85,1.6,3,-2.83,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,40,2,1,0,0,1,0,0,-2.71,124.69,-2.15,3.2,3,-1.14,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,33.33,2,2,0,0,0,0,0,-1.95,109.09,-0.47,5.73,6.87,-0.18,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,53.85,7,0,3,1,0,1,2,4.82,116.57,0.97,13.9,12.49,5.15,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,15,3,3,0,2,0,2,0,-3.21,115.13,-1.06,2.8,3,-1.69,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,50,3,0,0,1,1,0,0,0.34,113.1,-0.28,3.6,3,2.46,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,16.67,1,2,1,1,0,2,0,3.03,107.01,2.06,6,3,3.4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,80,4,0,1,0,0,0,0,6.12,71.81,5.23,8.2,8.48,9.9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,13.33,3,1,0,0,1,0,0,3.97,100,3.53,6.8,3,3.57,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,20,2,2,0,1,2,1,0,2.46,96.02,3.1,8.28,8.48,3.64,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,25,3,1,1,1,0,0,0,-1.12,109.47,-0.77,5.64,6.87,0.7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,80,2,0,0,0,0,0,0,-6.83,145.84,-5.09,3.2,3,-6.3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,449,0,0,0,0,20.55,18,7,2,0,0,3,4,3.87,84.88,2.66,6.74,7.56,7.05,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,40,3,1,0,1,0,1,0,-5.3,139.32,-5.18,1.6,3,-5.63,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,50,2,0,1,0,0,0,0,-3.13,103.04,0.63,2.8,3,-1.57,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,0,0,0,0,24,5,0,3,1,1,1,1,-0.03,116.02,-0.69,3.6,3,1.81,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,40,1,2,1,1,1,0,0,-3.3,124.69,-2.15,3.2,3,-1.88,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,66.67,2,0,0,0,1,0,0,0.34,113.1,-0.28,3.6,3,2.46,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,10,3,4,0,2,1,1,1,0.29,100.04,2.04,7.88,8.48,1.57,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,33.33,4,0,0,2,1,1,0,1.84,95.95,2.86,8.13,8.48,3.3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,25,1,1,0,0,4,1,0,-3.27,124.85,-2.91,2,3,-1.98,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,50,5,1,1,0,0,1,0,-0.74,109.96,2.15,6.8,3,-2.32,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,0,0,0,0,13.64,5,2,1,2,3,2,0,-3.1,107.01,-0.42,3.6,5.45,-2.01,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,0,0,0,0,11.11,5,0,5,2,5,0,3,1.59,89.76,2.98,7.74,8.48,3.84,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,33.33,1,1,0,1,0,1,0,-4.37,150.7,-5.52,3.6,3,-3.43,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,616,0,0,0,0,18.18,45,1,3,6,2,1,36,2.75,130.02,-4.38,5.8,6.32,2.42,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,60,0,2,0,1,0,0,0,-2.12,124.69,-2.15,3.2,3,-0.41,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,0,0,0,11.11,4,0,3,0,0,1,1,-0.71,110.12,-1.11,3.5,5.45,0.34,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,50,1,0,0,1,1,0,0,-7.16,139.3,-4.43,2.8,3,-6.62,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,22.22,3,1,0,0,0,1,0,1.45,103,1.87,4.8,3,2.81,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,25,5,0,1,0,0,2,0,-0.09,95.69,2.65,8.04,8.48,1.28,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,11.11,3,0,1,1,4,2,0,-5.3,118.17,-2.23,5.6,6.46,-5.63,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,55.56,4,0,1,0,2,1,0,-0.52,117.11,-0.09,8.13,8.48,0.35,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,18.18,2,0,0,0,2,0,0,-2.12,109.09,-0.22,5.66,6.87,-0.31,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,40,1,0,1,0,2,0,0,-0.44,115.13,-1.06,2.8,3,1.79,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,0,21.43,5,0,0,1,3,3,1,8.35,96.23,7.54,12.4,3,1.09,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,28.57,3,0,1,0,1,0,0,-3.24,120.55,-1.07,4,3,-2.31,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,50,1,0,1,0,0,0,0,4.27,103.04,0.63,8.51,8.48,7.68,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,42.86,2,0,1,1,0,1,0,-2.77,129,-2.25,4,3,-1.72,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,33.33,3,0,0,1,1,1,3,1.45,124.16,-1.08,8.13,8.48,2.81,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,0,0,0,0,19.05,8,0,3,0,0,1,0,16.32,50.96,12.86,13.76,10.75,13.41,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,19.05,1,2,2,4,2,3,0,5.88,94.35,6.06,9.6,3,2.09,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,28.57,3,0,0,0,0,1,1,3.35,95.17,2.47,4,3,5.94,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,40,1,0,0,2,1,0,0,-4.48,135.26,-3.62,3.2,3,-3.35,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,50,2,1,0,1,0,1,0,-1.75,122.5,-1.59,3.6,3,-0.15,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,40,2,1,0,0,0,1,0,-2.71,124.69,-2.15,3.2,3,-1.14,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,50,2,0,2,0,1,0,0,-0.8,109.04,1.28,8.28,8.48,-0.44,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,33.33,0,1,0,2,1,0,0,-4.37,122.5,-1.59,3.6,3,-3.43,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,30.77,2,2,2,3,2,0,0,-0.48,121.86,0.24,6.4,3,-1.48,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,71.43,5,0,1,0,0,1,0,-2.77,120.55,-1.07,4,3,-1.72,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,45.45,6,0,0,0,0,2,0,-2.66,144.28,-3.39,5.6,3,-3.22,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0,15.79,2,4,1,1,3,2,0,-0.09,111.07,0.5,4.4,3,1.28,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,12,2,3,1,3,4,0,2,-3.32,114.14,-1.42,4.86,6.46,-2.01,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,0,0,0,0,10,4,6,0,5,4,5,1,-1.09,118.76,-0.57,4.4,3,0.04,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,50,1,1,0,1,1,0,0,-2.45,115.13,-1.06,2.8,3,-0.73,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,12.5,2,0,2,1,4,1,0,-2.65,125.05,-2.69,2.4,3,-1.01,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,100,2,0,0,0,0,0,0,2.77,102.05,0.52,9.07,8.48,5.71,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,18.18,1,4,0,1,1,0,0,-3.8,121.17,-1.9,5.66,6.87,-2.42,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,16.67,1,2,0,1,1,2,0,-2.97,107.91,-1.05,3.87,5.45,-4.6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,16.67,0,3,0,2,5,3,0,8.13,80.78,7.21,10.3,8.48,6.61,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,20,4,1,0,0,0,0,1,1.01,102.53,2.19,5.2,3,1.83,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,20,2,1,0,3,0,0,0,0.29,122.06,-0.54,5.2,3,0.92,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,42.86,2,0,1,1,0,1,0,0.05,86.7,3.65,4,3,1.81,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,26.67,4,3,0,0,1,2,0,-0.71,108.4,0.38,8.04,8.48,1.15,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,33.33,2,1,0,0,2,0,0,-3.85,122.5,-1.59,3.6,3,-2.77,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,13.64,5,2,1,2,2,2,0,0.45,97.19,1.69,8,8.48,2.75,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0,0,0,0,13.04,2,1,0,2,5,1,2,1.01,100.58,1.22,3.2,3,3.45,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,15.38,5,0,0,0,2,2,0,-3.3,114.11,-0.67,3.2,3,-1.88,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,0,0,0,0,5.71,3,7,1,1,4,1,1,-2.01,112.9,-0.75,3.85,5.45,-0.22,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,25,2,1,2,3,2,1,0,5.54,78.81,5.99,11.33,10.75,6.55,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,33.33,2,1,0,0,0,0,0,-4.53,127.58,-3.54,1.6,3,-4.14,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,14.29,2,1,3,0,3,1,1,0.09,95.03,4.23,9.15,8.48,-1.28,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,19.23,5,1,4,2,0,0,1,-1.17,118.93,-1.09,3.6,3,0.39,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,46.15,6,1,2,1,1,0,0,-1.53,114.11,-0.67,5.7,6.87,0.33,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,13.33,4,1,0,2,2,1,1,0.08,108.4,0.38,5.82,6.87,2.14,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,50,3,0,1,0,1,0,0,-5.82,139.3,-4.43,2.8,3,-4.94,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,0,0,0,0,28.57,1,0,0,0,0,1,0,14.58,63.48,12.11,12.4,3,8.88,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,50,3,0,0,0,0,1,0,-1.11,90.96,2.31,14.23,10.75,0.95,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,32,4,6,6,1,0,1,1,-1.29,119.14,-1.12,3.6,3,0.34,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,26.67,4,1,1,2,1,0,0,-2.99,106.75,-0.14,2.4,3,-1.49,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,26.67,4,1,3,0,3,1,0,2.43,75.5,4.96,8.04,8.48,5.08,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,25,3,2,0,0,1,2,0,-1.35,98.21,1.3,8.13,8.48,0.62,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,60,3,0,1,0,1,0,0,-3.3,50.66,8.18,13.2,10.75,-1.88,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,0,0,0,0,9.3,6,5,1,5,3,5,0,2.65,89,3.58,7.88,8.48,4.51,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,0,0,0,0,15.38,4,0,1,1,1,3,0,5.15,96.36,3.3,5.6,3,6.3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,0,0,0,0,15,6,0,0,0,0,2,1,8.28,52.22,8.71,6.14,6.87,11.55,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,28.57,3,0,0,1,1,1,0,-1.36,103.63,1.29,8,8.48,0.05,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,42.86,2,2,0,0,1,1,0,-0.42,112.08,0.11,4,3,1.23,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,14.29,3,4,1,1,2,3,1,4.31,101.4,5.08,9.6,3,0.13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,30,4,1,1,1,0,1,0,-2.25,128.56,-1.44,5.2,3,-2.25,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,37,0,0,0,0,42.86,3,1,0,1,0,1,0,-2.77,129,-2.25,4,3,-1.72,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,50,0,0,1,0,0,0,0,-0.71,113.1,-0.28,3.6,3,1.15,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,50,2,1,2,0,1,0,0,-4.37,122.5,-1.59,3.6,3,-3.43,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,38.46,2,0,4,0,0,1,0,-0.77,132.43,-1.24,6.4,3,-1.85,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,8.7,5,1,4,2,2,2,0,-1.34,104.35,0.69,6.28,7.47,0.45,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,42.86,3,1,1,1,0,1,0,-6.68,137.07,-4.62,2,3,-6.2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,75,2,0,1,0,0,1,0,-4.47,115.13,-1.06,2.8,3,-3.26,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,50,2,0,2,1,0,1,1,0.65,109.04,1.28,8.28,8.48,1.37,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,13.33,2,5,1,0,1,2,0,-0.97,108.4,0.38,5.82,6.87,0.83,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,40,2,1,1,0,1,1,0,-3.3,135.26,-3.62,3.2,3,-1.88,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,20,1,0,4,3,1,0,0,1.7,108.67,2.57,7.2,3,0.2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,42.86,6,0,0,1,2,0,0,1.48,95.03,4.23,9.15,8.48,0.45,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,12.5,3,2,2,2,2,0,0,1.17,95.29,2.2,7.81,8.48,3.36,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,26.67,3,2,0,2,0,1,1,-2.02,113.1,-0.28,3.6,3,-0.48,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,30.77,4,1,0,2,1,0,0,2.47,100.71,3.19,6.4,3,2.2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,50,2,1,0,0,0,1,0,0.24,103.04,0.63,8.51,8.48,2.63,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,60,2,1,1,0,0,0,0,-2.71,114.11,-0.67,8.2,8.48,-1.14,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,40,1,0,0,0,1,0,0,-0.17,107.1,-0.93,6.91,6.87,0.03,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,37.5,7,0,0,0,0,0,0,3.77,103.38,1.57,8.04,8.48,6.1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,0,0,0,0,18.52,6,0,3,0,3,1,3,4.3,92.57,2.09,2.8,3,7.69,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,35.29,3,0,2,0,1,1,0,1.99,101.94,4.01,10,8.48,-0.51,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,0,0,0,0,14.81,6,3,1,4,4,5,0,1,100.81,1.68,6.67,7.47,2.99,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,22.22,2,3,0,1,0,1,0,-1.69,124.16,-1.08,4.8,3,-1.12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,30,4,1,0,0,1,0,1,3.91,96.02,3.1,11.35,10.75,5.45,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,36.36,5,0,0,0,0,1,0,6.81,83.01,4.91,11.35,10.75,9.08,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,16.67,4,0,1,1,0,1,0,-0.11,107.01,2.06,6,3,-0.52,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,27.27,3,1,0,1,2,0,0,-2.79,133.26,-3.59,2.8,3,-1.15,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,40,2,1,0,0,1,0,0,-2.71,135.26,-3.62,3.2,3,-1.14,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,593,0,0,0,0,15.2,16,14,9,3,7,8,1,-0.79,107.69,-0.02,3.76,5.37,1.28,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,57.14,3,0,1,0,0,1,0,-1.5,142.54,-5.38,2,3,-0.01,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,0,0,0,0,8.57,1,6,4,6,4,1,2,-1.06,108.65,0.34,5.71,6.87,0.57,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,22.22,4,0,1,0,1,0,1,-1.77,97.03,0.72,4.93,6.16,-1.21,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,23.08,5,1,1,1,3,0,0,3.05,106,2.45,6.4,3,2.94,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,40,1,3,0,0,0,0,0,-5.07,135.26,-3.62,3.2,3,-4.09,0
